metID,metName,metFormula,metComp
thr_L_c,"L-threonine","C4H9NO3",c
thymd_c,"Thymidine","C10H14N2O5",c
thymd_e,"Thymidine","C10H14N2O5",e
tma_c,"trimethylamine","C3H10N",c
trdox_c,"Oxidized thioredoxin","X",c
trdrd_c,"Reduced thioredoxin","XH2",c
tre_c,"Trehalose","C12H22O11",c
tre_e,"Trehalose","C12H22O11",e
trnaglu_c,"tRNA (Glu)","R",c
trp_L_c,"L-tryptophan","C11H12N2O2",c
trp_L_e,"L-tryptophan","C11H12N2O2",e
tsul_c,"thiosulfate(2-)","O3S2",c
ttc_ggdp_c,"trans,trans,cis-Geranylgeranyl diphosphate","C20H33O7P2",c
ttdca_c,"tetradecanoate (n-C14:0)","C14H27O2",c
ttdcea_c,"tetradecenoate (n-C14:1)","C14H25O2",c
tyr_L_c,"L-tyrosine","C9H11NO3",c
uGgla_c,"UDP-N-acetylmuramoyl-L-alanyl-gamma-D-glutamyl-L-lysyl-D-alanyl-D-alanine","C40H62N9O26P2",c
uaGgla_c,"Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-gamma-D-glutamyl-L-lysyl-D-alanyl-D-alanine","C86H140N7O21P2",c
uaaGgla_c,"Undecaprenyl-diphospho-N-acetylmuramoyl-(N-acetylglucosamine)-L-alanyl-gamma-D-glutamyl-L-lysyl-D-alanyl-D-alanine","C94H153N8O26P2",c
uaagmda_c,"Undecaprenyl-diphospho-N-acetylmuramoyl-(N-acetylglucosamine)-L-ala-D-glu-meso-2,6-diaminopimeloyl-D-ala-D-ala","C95H152N8O28P2",c
uaccg_c,"UDP-N-acetyl-3-O-(1-carboxyvinyl)-D-glucosamine","C20H26N3O19P2",c
uacgam_c,"UDP-N-acetyl-alpha-D-glucosamine(2-)","C17H25N3O17P2",c
uacmam_c,"UDP-N-acetyl-D-mannosamine","C17H25N3O17P2",c
uagmda_c,"Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine","C87H139N7O23P2",c
uama_c,"UDP-N-acetylmuramoyl-L-alanine","C23H33N4O20P2",c
uamag_c,"UDP-N-acetylmuramoyl-L-alanyl-D-glutamate","C28H39N5O23P2",c
uamr_c,"UDP-N-acetylmuramate","C20H28N3O19P2",c
udcpdp_c,"Undecaprenyl diphosphate","C55H89O7P2",c
udcpp_c,"Undecaprenyl phosphate","C55H89O4P",c
udp_c,"UDP","C9H11N2O12P2",c
udpacgal_c,"UDP-N-acetyl-D-galactosamine(2-)","C17H25N3O17P2",c
udpg_c,"UDPglucose","C15H22N2O17P2",c
udpgal_c,"UDP-D-galactose(2-)","C15H22N2O17P2",c
udpgalfur_c,"UDP-D-galacto-1,4-furanose","C15H22N2O17P2",c
ugmd_c,"UDP-N-acetylmuramoyl-L-alanyl-D-gamma-glutamyl-meso-2,6-diaminopimelate","C35H51N7O26P2",c
ugmda_c,"UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine","C41H61N9O28P2",c
ump_c,"UMP","C9H11N2O9P",c
unaga_c,"Undecaprenyl diphospho N-acetyl-glucosamine","C63H103NO12P2",c
up4g_c,"P1,P4-Bis(5-uridyl) tetraphosphate; UppppU","C18H22N4O23P4",c
ura_c,"uracil","C4H4N2O2",c
uri_c,"Uridine","C9H12N2O6",c
utp_c,"UTP","C9H11N2O15P3",c
val_L_c,"L-valine","C5H11NO2",c
val_L_e,"L-valine","C5H11NO2",e
xan_c,"Xanthine","C5H4N4O2",c
xmp_c,"Xanthosine 5-phosphate","C10H11N4O9P",c
xtsn_c,"xanthosine","C10H12N4O6",c
xu1p_L_c,"L-Xylulose 1-phosphate","C5H9O8P",c
xu5p_D_c,"D-xylulose 5-phosphate(2-)","C5H9O8P",c
xu5p_L_c,"L-Xylulose 5-phosphate","C5H9O8P",c
xyl_D_c,"aldehydo-D-xylose","C5H10O5",c
xyl_D_e,"aldehydo-D-xylose","C5H10O5",e
xylu_D_c,"D-xylulose","C5H10O5",c
xylu_L_c,"L-xylulose","C5H10O5",c
zn2_c,"Zinc","Zn",c
zn2_e,"Zinc","Zn",e
10fthf5glu_c,"10-formyltetrahydrofolate-[Glu](5)","C40H45N11O19",c
10mtundec2eACP_c,"10-methyl-trans-undec-2-enoyl-ACP","C23H41N2O8PRS",c
12mttritec2eACP_c,"12-methyl-trans-tridec-2-enoyl-ACP","C25H45N2O8PRS",c
14mtpentdec2eACP_c,"14-methyl-trans-pentadec-2-enoyl-ACP","C27H49N2O8PRS",c
1p3h5c_c,"L-1-Pyrroline-3-hydroxy-5-carboxylate","C5H6NO3",c
25dhpp_c,"2,5-Diamino-6-hydroxy-4-(5-phosphoribosylamino)-pyrimidine","C9H14N5O8P",c
26dap_M_e,"meso-2,6-Diaminoheptanedioate","C7H14N2O4",e
2ahhmd_c,"2-Amino-4-hydroxy-6-hydroxymethyl-7,8-dihydropteridine diphosphate","C7H8N5O8P2",c
2ahhmp_c,"2-Amino-4-hydroxy-6-hydroxymethyl-7,8-dihydropteridine","C7H9N5O2",c
2cpr5p_c,"1-(2-Carboxyphenylamino)-1-deoxy-D-ribulose 5-phosphate","C12H13NO9P",c
2dmmql8_c,"2-Demethylmenaquinol 8","C50H72O2",c
2ins_c,"2-Inosose","C6H10O6",c
2m1hbtpp_c,"2-Methyl-1-hydroxybutyl-TPP","C17H26N4O8P2S",c
2m1hptpp_c,"2-Methyl-1-hydroxypropyl-TPP","C16H24N4O8P2S",c
2mb2coa_c,"2-methylcrotonoyl-CoA(4-)","C26H38N7O17P3S",c
2mcacn_c,"(Z)-but-2-ene-1,2,3-tricarboxylate","C7H5O6",c
2mcit_c,"2-methylcitrate(3-)","C7H7O7",c
2mp2coa_c,"2-Methylprop-2-enoyl-CoA","C25H36N7O17P3S",c
2mpdhl_c,"S-(2-Methylpropanoyl)-dihydrolipoamide","C12H23NO2S2",c
2s5epchc_c,"2-Succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate","C14H13O9",c
2shchc_c,"2-Succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate","C11H10O6",c
33hmeoxobut_c,"2-Oxo-3-hydroxyisovalerate","C5H7O4",c
34dhpha_c,"(3,4-dihydroxyphenyl)acetate","C8H7O4",c
34dhpha_e,"(3,4-dihydroxyphenyl)acetate","C8H7O4",e
3hanthrn_c,"3-hydroxyanthranilate","C7H7NO3",c
3hbcoa_R_c,"(R)-3-hydroxybutanoyl-CoA(4-)","C25H38N7O18P3S",c
3hibutcoa_c,"(S)-3-Hydroxyisobutyryl-CoA","C25H38N7O18P3S",c
3hpcoa_c,"3-hydroxypropanoyl-CoA(4-)","C24H36N7O18P3S",c
3hphac_c,"3-Hydroxyphenylacetate","C8H7O3",c
3hphac_e,"3-Hydroxyphenylacetate","C8H7O3",e
3m1hbtpp_c,"3-Methyl-1-hydroxybutyl-TPP","C17H26N4O8P2S",c
4abz_c,"4-Aminobenzoate","C7H6NO2",c
4adcho_c,"4-amino-4-deoxychorismate","C10H10NO5",c
4gubut_c,"4-Guanidinobutanoate","C5H11N3O2",c
4gudbd_c,"4-Guanidinobutanamide","C5H13N4O",c
4hbz_e,"4-hydroxybenzoate","C7H5O3",e
4hphac_c,"4-hydroxyphenylacetate","C8H7O3",c
4hpro_LT_c,"trans-4-hydroxy-L-proline","C5H9NO3",c
4izp_c,"4-Imidazolone-5-propanoate","C6H7N2O3",c
4mtpent2eACP_c,"4-methyl-trans-pent-2-enoyl-ACP","C17H29N2O8PRS",c
4per_c,"4-Phospho-D-erythronate","C4H6O8P",c
4r5au_c,"4-(1-D-Ribitylamino)-5-aminouracil","C9H16N4O6",c
5aop_c,"5-Amino-4-oxopentanoate","C5H9NO3",c
5aprbu_c,"5-Amino-6-(5-phosphoribitylamino)uracil","C9H15N4O9P",c
5apru_c,"5-Amino-6-(5-phosphoribosylamino)uracil","C9H13N4O9P",c
5drib_c,"5-deoxyribose","C5H10O4",c
6mthept2eACP_c,"6-methyl-trans-hept-2-enoyl-ACP","C19H33N2O8PRS",c
6pgc_c,"6-Phospho-D-gluconate","C6H10O10P",c
6pgl_c,"6-phospho-D-glucono-1,5-lactone","C6H9O9P",c
8mtnon2eACP_c,"8-methyl-trans-non-2-enoyl-ACP","C21H37N2O8PRS",c
CE5656_c,"lipoyl-AMP(1-)","C18H25N5O8PS2",c
HC00695_c,"S-Succinyldihydrolipoamide","C12H20NO4S2",c
HC00955_c,"L-3-Cyanoalanine","C4H5N2O2",c
HC01376_c,"S-(2-Methylbutanoyl)-dihydrolipoamide","C13H25NO2S2",c
HC01377_c,"S-(3-Methylbutanoyl)-dihydrolipoamide","C13H25NO2S2",c
HC01435_c,"3-Carboxy-1-hydroxypropyl-ThPP","C16H21N4O10P2S",c
HC01577_c,"gamma-Glutamyl-beta-cyanoalanine","C9H12N3O5",c
HC01609_c,"UroporphyrinogenI","C40H36N4O16",c
HC01651_c,"Formamidopyrimidine nucleoside triphosphate","C10H14N5O15P3",c
HC01652_c,"2,5-Diaminopyrimidine nucleoside triphosphate","C9H14N5O14P3",c
HC01668_c,"Propinol adenylate","C13H17N5O8P",c
HC01700_c,"gamma-Glutamyl-3-aminopropiononitrile","C8H13N3O3",c
HC01710_c,"2,5-Diamino-6-(5-triphosphoryl-3,4-trihydroxy-2-oxopentyl)- amino-4-oxopyrimidine","C9H14N5O14P3",c
Lfmkynr_c,"N-formyl-L-kynurenine","C11H12N2O4",c
aa_c,"Acrylamide","C3H5NO",c
acg5p_c,"N-acetyl-L-gamma-glutamyl phosphate(3-)","C7H9NO8P",c
acg5sa_c,"2-acetamido-5-oxopentanoate","C7H10NO4",c
acgam_e,"N-acetyl-D-glucosamine","C8H15NO6",e
acglu_c,"N-acetyl-L-glutamate(2-)","C7H9NO5",c
acmalt_c,"Acetyl-maltose","C14H24O12",c
acon_C_c,"cis-Aconitate","C6H3O6",c
acon_T_c,"trans-Aconitate","C6H3O6",c
aconm_c,"E-3-carboxy-2-pentenedioate 6-methyl ester","C7H6O6",c
acorn_c,"N(2)-acetyl-L-ornithine","C7H14N2O3",c
acryl_c,"acrylate","C3H3O2",c
ad_c,"Acetamide","C2H5NO",c
adhlam_c,"S-Acetyldihydrolipoamide","C10H19NO2S2",c
adprib_c,"ADPribose","C15H21N5O14P2",c
ai15tca1_c,"Anteisopentadecanoyllipoteichoic acid (n=24), linked, unsubstituted","C117H228O135P24",c
ai15tcaacgam_c,"Anteisopentadecanoyllipoteichoic acid (n=24), linked, N-acetyl-D-glucosamine","C309H540N24O255P24",c
ala_B_c,"beta-alanine","C3H7NO2",c
ala_D_e,"D-alanine","C3H7NO2",e
allphn_c,"Allophanate","C2H3N2O3",c
alltn_c,"Allantoin","C4H6N4O3",c
alltn_e,"Allantoin","C4H6N4O3",e
alpro_c,"S-Aminomethyldihydrolipoylprotein","CH6NS2X",c
anth_c,"anthranilate","C7H6NO2",c
arbt6p_c,"Arbutin 6-phosphate","C12H15O10P",c
arbt_e,"Arbutin","C12H16O7",e
atnodp_c,"all-trans-Nonaprenyl diphosphate; solanesyl diphosphate","C45H73O7P2",c
b2coa_c,"crotonoyl-CoA(4-)","C25H36N7O17P3S",c
bamppald_c,"beta-Aminopropion aldehyde","C3H8NO",c
betald_c,"betaine aldehyde","C5H12NO",c
bhb_c,"(R)-3-hydroxybutyrate","C4H7O3",c
btcoa_c,"Butanoyl-CoA","C25H38N7O17P3S",c
btn_c,"Biotin","C10H15N2O3S",c
but2eACP_c,"But-2-enoyl-[acyl-carrier protein]","C15H25N2O8PRS",c
bz_c,"benzoate","C7H5O2",c
bz_e,"benzoate","C7H5O2",e
bzam_c,"Benzamide","C7H7NO",c
bzam_e,"Benzamide","C7H7NO",e
chol_e,"Choline","C5H14NO",e
citr_L_c,"L-citrulline","C6H13N3O3",c
cpppg1_c,"Coproporphyrinogen I","C36H40N4O8",c
csn_c,"cytosine","C4H5N3O",c
csn_e,"cytosine","C4H5N3O",e
dad_5_c,"5-Deoxyadenosine","C10H13N5O3",c
db4p_c,"3,4-dihydroxy-2-butanone 4-phosphate","C4H7O6P",c
dc2coa_c,"trans-Dec-2-enoyl-CoA","C31H48N7O17P3S",c
dcacoa_c,"Decanoyl-CoA (n-C10:0CoA)","C31H50N7O17P3S",c
dd2coa_c,"trans-Dodec-2-enoyl-CoA","C33H52N7O17P3S",c
ddcacoa_c,"Dodecanoyl-CoA (n-C12:0CoA)","C33H54N7O17P3S",c
dextran40_e,"Dextran 40, 1,6-alpha-D-Glucan","C480H800O400",e
dhlpro_c,"Dihydrolipolprotein","H2S2X",c
dhna_c,"1,4-Dihydroxy-2-naphthoate","C11H7O4",c
dhnacoa_c,"1,4-Dihydroxy-2-naphthoyl-CoA","C32H38N7O19P3S",c
dhpt_c,"Dihydropteroate","C14H13N6O3",c
dmlz_c,"6,7-Dimethyl-8-(1-D-ribityl)lumazine","C13H18N4O6",c
dscl_c,"dihydrosirohydrochlorin","C42H41N4O16",c
forglu_c,"N-Formimidoyl-L-glutamate","C6H8N2O4",c
fru_e,"D-Fructose","C6H12O6",e
galt1p_c,"Galactitol 1-phosphate","C6H13O9P",c
galt_e,"galactitol","C6H14O6",e
gam_e,"D-Glucosamine","C6H14NO5",e
gcald_c,"glycolaldehyde","C2H4O2",c
gcald_e,"glycolaldehyde","C2H4O2",e
gdpmann_c,"GDP-alpha-D-mannose(2-)","C16H23N5O16P2",c
glu1sa_c,"L-Glutamate 1-semialdehyde","C5H9NO3",c
glu_D_e,"D-Glutamate","C5H8NO4",e
glyc_e,"Glycerol","C3H8O3",e
h2_c,"Hydrogen","H2",c
hLkynr_c,"3-hydroxy-L-kynurenine","C10H12N2O4",c
hdd2coa_c,"trans-Hexadec-2-enoyl-CoA","C37H60N7O17P3S",c
hemeO_c,"Heme O","C49H56FeN4O5",c
hmbil_c,"Hydroxymethylbilane","C40H38N4O17",c
hxcoa_c,"Hexanoyl-CoA (n-C6:0CoA)","C27H42N7O17P3S",c
i14tca1_c,"Isotetradecanoyllipoteichoic acid (n=24), linked, unsubstituted","C115H224O135P24",c
i14tcaacgam_c,"Isotetradecanoyllipoteichoic acid (n=24), linked, N-acetyl-D-glucosamine","C307H536N24O255P24",c
i15tca1_c,"Isopentadecanoyllipoteichoic acid (n=24), linked, unsubstituted","C117H228O135P24",c
i15tcaacgam_c,"Isopentadecanoyllipoteichoic acid (n=24), linked, N-acetyl-D-glucosamine","C309H540N24O255P24",c
i16tca1_c,"Isohexadecanoyllipoteichoic acid (n=24), linked, unsubstituted","C119H232O135P24",c
i16tcaacgam_c,"Isohexadecanoyllipoteichoic acid (n=24), linked, N-acetyl-D-glucosamine","C311H544N24O255P24",c
imogly_c,"Iminoglycine","C2H3NO2",c
ind3ac_c,"indole-3-acetate","C10H8NO2",c
ind3acam_c,"Indole-3-acetamide","C10H10N2O",c
inost_c,"myo-inositol","C6H12O6",c
lipoate_c,"lipoate","C8H14O2S2",c
lpro_c,"Lipoylprotein","S2X",c
malt6p_c,"Maltose 6-phosphate","C12H21O14P",c
man1p_c,"D-Mannose 1-phosphate","C6H11O9P",c
man_c,"D-Mannose","C6H12O6",c
man_e,"D-Mannose","C6H12O6",e
mi1p_D_c,"1D-myo-inositol 1-phosphate(2-)","C6H11O9P",c
micit_c,"(2S,3R)-3-hydroxybutane-1,2,3-tricarboxylate","C7H7O7",c
mnl1p_c,"D-Mannitol 1-phosphate","C6H13O9P",c
mnl_c,"D-Mannitol","C6H14O6",c
mnl_e,"D-Mannitol","C6H14O6",e
myrstca1_c,"Myristoyllipoteichoic acid (n=24), linked, unsubstituted","C115H224O135P24",c
myrstcaacgam_c,"Myristoyllipoteichoic acid (n=24), linked, N-acetyl-D-glucosamine","C307H536N24O255P24",c
nforglu_c,"N-Formyl-L-glutamate","C6H7NO5",c
nmn_e,"NMN","C11H14N2O8P",e
oc2coa_c,"trans-Oct-2-enoyl-CoA","C29H44N7O17P3S",c
occoa_c,"Octanoyl-CoA (n-C8:0CoA)","C29H46N7O17P3S",c
oxa_e,"oxalate(2-)","C2O4",e
pac_c,"phenylacetate","C8H7O2",c
pad_c,"2-Phenylacetamide","C8H9NO",c
palmtca1_c,"Palmitoyllipoteichoic acid (n=24), linked, unsubstituted","C119H232O135P24",c
palmtcaacgam_c,"Palmitoyllipoteichoic acid (n=24), linked, N-acetyl-D-glucosamine","C311H544N24O255P24",c
phaccoa_c,"phenylacetyl-CoA(4-)","C29H38N7O17P3S",c
ppbng_c,"Porphobilinogen","C10H13N2O4",c
ppi_e,"Diphosphate","HO7P2",e
ppp9_c,"Protoporphyrin","C34H32N4O4",c
pran_c,"N-(5-Phospho-D-ribosyl)anthranilate","C12H13NO9P",c
prpncoa_c,"acryloyl-CoA(4-)","C24H34N7O17P3S",c
r406_e,"R406","C22H23FN6O5",e
r788_e,"R788 (Fostamatinib)","C23H25FN6O9P",e
salc6p_c,"Salicin 6-phosphate","C13H17O10P",c
salcn_e,"Salicin","C13H18O7",e
sbt6p_c,"D-Sorbitol 6-phosphate","C6H13O9P",c
sbt_D_c,"D-glucitol","C6H14O6",c
sbt_D_e,"D-glucitol","C6H14O6",e
sbzcoa_c,"O-Succinylbenzoyl-CoA","C32H39N7O20P3S",c
scl_c,"sirohydrochlorin","C42H39N4O16",c
ser_D_c,"D-serine","C3H7NO3",c
ser_D_e,"D-serine","C3H7NO3",e
ser_L_e,"L-serine","C3H7NO3",e
sl26da_c,"N-Succinyl-LL-2,6-diaminoheptanedioate","C11H16N2O7",c
sl2a6o_c,"N-Succinyl-2-L-amino-6-oxoheptanedioate","C11H12NO8",c
sucbz_c,"o-Succinylbenzoate","C11H8O5",c
succoa_c,"Succinyl-CoA","C25H35N7O19P3S",c
sucsal_c,"Succinic semialdehyde","C4H5O3",c
td2coa_c,"trans-Tetradec-2-enoyl-CoA","C35H56N7O17P3S",c
tddec2eACP_c,"trans-Dodec-2-enoyl-[acyl-carrier protein]","C23H41N2O8PRS",c
tdec2eACP_c,"trans-Dec-2-enoyl-[acyl-carrier protein]","C21H37N2O8PRS",c
thex2eACP_c,"trans-Hex-2-enoyl-[acyl-carrier protein]","C17H29N2O8PRS",c
thfglu_c,"Tetrahydrofolyl-[Glu](2)","C24H27N8O9",c
thym_c,"Thymine","C5H6N2O2",c
tmrs2eACP_c,"trans-Tetradec-2-enoyl-[acyl-carrier protein]","C25H45N2O8PRS",c
toct2eACP_c,"trans-Oct-2-enoyl-[acyl-carrier protein]","C19H33N2O8PRS",c
toctd2eACP_c,"trans-octadec-2-enoyl-[acyl-carrier protein]","C29H53N2O8PRS",c
tpalm2eACP_c,"trans-Hexadec-2-enoyl-[acyl-carrier protein]","C27H49N2O8PRS",c
tre6p_c,"alpha,alpha-Trehalose 6-phosphate","C12H21O14P",c
ttdca_e,"tetradecanoate (n-C14:0)","C14H27O2",e
turan_D_c,"D-Turanose","C12H22O11",c
turan_D_e,"D-Turanose","C12H22O11",e
tyr_L_e,"L-tyrosine","C9H11NO3",e
uaaAgla_c,"Undecaprenyl-diphospho-N-acetylmuramoyl-(N-acetylglucosamine)-L-alanyl-D-glutamyl-L-lysyl-D-alanyl-D-alanine","C94H153N8O26P2",c
uaaAgtla_c,"Undecaprenyl-diphospho-N-acetylmuramoyl-(N-acetylglucosamine)-L-alanyl-D-glutaminyl-L-lysyl-D-alanyl-D-alanine","C94H155N9O25P2",c
uaaGgtla_c,"Undecaprenyl-diphospho-N-acetylmuramoyl-(N-acetylglucosamine)-L-alanyl-D-isoglutaminyl-L-lysyl-D-alanyl-D-alanine","C94H155N9O25P2",c
uaagtmda_c,"Undecaprenyl-diphospho-N-acetylmuramoyl-(N-acetylglucosamine)-L-alanyl-D-glutaminyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine","C95H154N9O27P2",c
uacmamu_c,"UDP-N-acetyl-D-mannosaminouronate","C17H22N3O18P2",c
udpglcur_c,"UDP-D-glucuronate","C15H19N2O18P2",c
uppg3_c,"Uroporphyrinogen III","C40H36N4O16",c
ura_e,"uracil","C4H4N2O2",e
urcan_c,"Urocanate","C6H5N2O2",c
12daipdglyc_c,"1,2-Dianteisopentadecanoyl-sn-glycerol","C33H64O5",c
12dgr120_c,"1,2-Diacyl-sn-glycerol (didodecanoyl, n-C12:0)","C27H52O5",c
12dgr140_c,"1,2-Diacyl-sn-glycerol (ditetradecanoyl, n-C14:0)","C31H60O5",c
12dgr141_c,"1,2-Diacyl-sn-glycerol (ditetradec-7-enoyl, n-C14:1)","C31H56O5",c
12dgr160_c,"1,2-Diacyl-sn-glycerol (dihexadecanoyl, n-C16:0)","C35H68O5",c
12dgr161_c,"1,2-Diacyl-sn-glycerol (dihexadec-9-enoyl, n-C16:1)","C35H64O5",c
12dgr181_c,"1,2-Diacyl-sn-glycerol (dioctadec-11-enoyl, n-C18:1)","C39H72O5",c
12dipdglyc_c,"1,2-Diisopentadecanoyl-sn-glycerol","C33H64O5",c
12ditdglyc_c,"1,2-Diisotetradecanoyl-sn-glycerol","C31H60O5",c
12dixdglyc_c,"1,2-Diisohexadecanoyl-sn-glycerol","C35H68O5",c
12ppd_S_e,"(S)-propane-1,2-diol","C3H8O2",e
12ppd_S_p,"(S)-propane-1,2-diol","C3H8O2",p
23ddhb_c,"2,3-Dihydro-2,3-dihydroxybenzoate","C7H7O4",c
26dap_M_p,"meso-2,6-Diaminoheptanedioate","C7H14N2O4",p
2hyoxplac_c,"2-Hydroxyphenylacetate","C8H7O3",c
2hyoxplac_e,"2-Hydroxyphenylacetate","C8H7O3",e
2hyoxplac_p,"2-Hydroxyphenylacetate","C8H7O3",p
2ombz_c,"2-Octaprenyl-6-methoxy-1,4-benzoquinone","C47H70O3",c
36dahx_c,"(3S)-3,6-Diaminohexanoate","C6H15N2O2",c
3a2opp_c,"3-Amino-2-oxopropyl phosphate","C3H7NO5P",c
5mtc_c,"5-Methylcytosine","C5H7N3O",c
6pthp_c,"6-pyruvoyl-5,6,7,8-tetrahydropterin","C9H11N5O3",c
8aonn_c,"8-Amino-7-oxononanoate","C9H17NO3",c
HC01254_c,"6-Lactoyl-5,6,7,8-tetrahydropterin","C9H13N5O3",c
L2aadp6sa_c,"L-allysine","C6H11NO3",c
Lkynr_c,"L-kynurenine","C10H12N2O3",c
acald_p,"Acetaldehyde","C2H4O",p
adcobdam_c,"Adenosyl cobyrinate diamide","C55H68CoN11O15",c
adcobhex_c,"adenosyl-cobyric acid","C55H76CoN15O11",c
adocbl_p,"Adenosylcobalamin","C72H100CoN18O17P",p
adphep_DD_c,"ADP-D-glycero-D-manno-heptose","C17H25N5O16P2",c
adphep_LD_c,"ADP-L-glycero-D-manno-heptose","C17H25N5O16P2",c
alaasp_p,"L-alanyl-L-aspartate","C7H11N2O5",p
alagln_p,"L-alanyl-L-glutamine","C8H15N3O4",p
alaglu_p,"L-alanyl-L-glutamate","C8H13N2O5",p
alagly_p,"L-alanylglycine","C5H10N2O3",p
alahis_p,"L-alanyl-L-histidine","C9H14N4O3",p
alaleu_p,"L-alanyl-L-leucine","C9H18N2O3",p
alathr_p,"L-alanyl-L-threonine","C7H14N2O4",p
amopbut_L_c,"2-Amino-3-oxo-4-phosphonooxybutyrate","C4H6NO7P",c
appl_c,"1-Aminopropan-2-ol","C3H10NO",c
applp_c,"D-1-Aminopropan-2-ol O-phosphate","C3H9NO4P",c
aps_c,"5-adenylyl sulfate(2-)","C10H12N5O10PS",c
ara5p_c,"D-Arabinose 5-phosphate","C5H9O8P",c
arab_L_p,"L-arabinose","C5H10O5",p
arabttr_e,"Arabinotriose","C15H26O13",e
arabttr_p,"Arabinotriose","C15H26O13",p
arg_L_p,"L-arginine","C6H15N4O2",p
asp_L_e,"L-aspartate","C4H6NO4",e
asp_L_p,"L-aspartate","C4H6NO4",p
btn_p,"Biotin","C10H15N2O3S",p
bz_p,"benzoate","C7H5O2",p
bzam_p,"Benzamide","C7H7NO",p
ca2_p,"calcium(2+)","Ca",p
cbl1_p,"Cob(I)alamin","C62H88CoN13O14P",p
cbl2_p,"Cob(II)alamin","C62H92CoN13O14P",p
cbmt_c,"Carbamate","CH2NO2",c
cd2_p,"Cadmium","Cd",p
cdpglc_c,"CDPglucose","C15H23N3O16P2",c
cgly_p,"L-cysteinylglycine","C5H10N2O3S",p
chloropha_c,"Chlorophyll a","C55H71N4O5Mg",c
chlphyllide_c,"Chlorophyllide","C35H33N4O5Mg",c
cit_p,"Citrate","C6H5O7",p
ckdo_c,"CMP-3-deoxy-D-manno-octulosonate","C17H24N3O15P",c
cl_p,"Chloride","Cl",p
co1dam_c,"Cob(I)yrinate a,c diamide","C45H56CoN6O12",c
co2_p,"Carbon dioxide","CO2",p
cobalt2_p,"Co2+","Co",p
cobya_c,"Cobyrinate","C45H52N4O14Co",c
colipa_c,"core oligosaccharide lipid A","C176H303N2O100P4",c
copre2_c,"cobalt-precorrin 2","C42H38N4O16Co",c
copre3_c,"cobalt-precorrin 3","C43H40N4O16Co",c
copre4_c,"cobalt-precorrin 4","C44H43N4O16Co",c
copre5_c,"cobalt-precorrin 5","C45H45N4O16Co",c
copre8_c,"cobalt-precorrin 8","C45H52N4O14Co",c
cu2_p,"Cu2+","Cu",p
cynt_c,"Cyanate","CNO",c
dann_c,"7,8-Diaminononanoate","C9H21N2O2",c
ddca_e,"laurate","C12H23O2",e
ddca_p,"laurate","C12H23O2",p
dhbpt_c,"6,7-dihydrobiopterin","C9H13N5O3",c
dtbt_c,"Dethiobiotin","C10H17N2O3",c
dvchlphyllide_c,"Divinyl chlorophyllide a","C35H31N4O5Mg",c
dvprotochloroph_c,"Divinylprotochlorophyllide","C35H28N4O5Mg",c
etoh_p,"Ethanol","C2H6O",p
fe2_p,"Fe2+","Fe",p
fe3_p,"Fe3+","Fe",p
fol_p,"Folate","C19H18N7O6",p
for_p,"Formate","CH1O2",p
gagicolipa_c,"galactosyl-glucosyl-inner core oligosaccharide lipid A","C157H271N2O84P4",c
gdpddman_c,"GDP-4-dehydro-6-deoxy-alpha-D-mannose(2-)","C16H21N5O15P2",c
ggagicolipa_c,"glucosyl-galactosyl-glucosyl-inner core oligosaccharide lipid A","C163H281N2O89P4",c
gggagicolipa_c,"glucosyl-glucosyl-galactosyl-glucosyl-inner core oligosaccharide lipid A","C169H291N2O94P4",c
gicolipa_c,"glucosyl-inner core oligosaccharide lipid A","C151H261N2O79P4",c
glcn_c,"D-gluconate","C6H11O7",c
glu_L_p,"L-glutamate","C5H8NO4",p
glucys_c,"gamma-L-Glutamyl-L-cysteine","C8H13N2O5S",c
glyasn_p,"Glycyl-L-asparagine","C6H11N3O4",p
glyasp_p,"Glycyl-L-aspartate","C6H9N2O5",p
glyb_p,"glycine betaine","C5H11NO2",p
glycys_p,"Gly-Cys","C5H10N2O3S",p
glygln_p,"Glycyl-L-glutamine","C7H13N3O4",p
glyglu_p,"Glycyl-L-glutamate","C7H11N2O5",p
glyleu_p,"Glycylleucine","C8H16N2O3",p
glymet_p,"Glycyl-L-methionine","C7H14N2O3S",p
glyphe_p,"Glycylphenylalanine","C11H14N2O3",p
glypro_p,"Glycylproline","C7H12N2O3",p
glytyr_p,"Glycyl-L-tyrosine","C11H14N2O4",p
gmhep17bp_c,"D-Glycero-D-manno-heptose 1,7-bisphosphate","C7H12O13P2",c
gmhep1p_c,"D-Glycero-D-manno-heptose 1-phosphate","C7H13O10P",c
gmhep7p_c,"D-Glycero-D-manno-heptose 7-phosphate","C7H13O10P",c
gthox_c,"Oxidized glutathione","C20H30N6O12S2",c
h2o_p,"Water","H2O",p
h_p,"proton","H",p
hg2_p,"Hg2+","Hg",p
hgbyr_c,"Hydrogenobyrinate","C45H54N4O14",c
