rxnID,rxnName,rxnSubs,lb,ub,rxnEq,rxnS
biomassPan_panBacillus_kwashiorkori,"biomassPan",,0,1000,10fthf_c;2dmmq8_c;5mthf_c;ACP_c;PGP_c;PGPm1_c;adocbl_c;adp_c;ai17tca1_c;ai17tcaacgam_c;ai17tcaala_D_c;ai17tcaglc_c;ala_L_c;amet_c;apoACP_c;arg_L_c;asn_L_c;asp_L_c;atp_c;biomass_c;ca2_c;cbi_c;cl_c;clpn180_c;clpnai17_c;clpni17_c;coa_c;cobalt2_c;ctp_c;cu2_c;cys_L_c;datp_c;dctp_c;dgtp_c;dmbzid_c;dnarep_c;dttp_c;fad_c;fe2_c;fe3_c;gln_L_c;glu_L_c;gly_c;glyc45tca_c;glyc45tcaala_D_c;glyc45tcaglc_c;gthrd_c;gtp_c;h2o_c;h_c;his_L_c;i17tca1_c;i17tcaacgam_c;i17tcaala_D_c;i17tcaglc_c;ile_L_c;k_c;leu_L_c;lys_L_c;met_L_c;mg2_c;mn2_c;mqn8_c;nad_c;nadp_c;pe180_c;peai17_c;pei17_c;pg180_c;pgai17_c;pgi17_c;phe_L_c;pheme_c;pi_c;ppi_c;pro_L_c;proteinsynth_c;ptrc_c;pydx5p_c;q8_c;ribflv_c;rnatrans_c;ser_L_c;sheme_c;so4_c;spmd_c;sttca1_c;sttcaacgam_c;sttcaala_D_c;sttcaglc_c;tcam_c;teich_45_BS_c;thf_c;thmpp_c;thr_L_c;trp_L_c;tyr_L_c;udcpdp_c;udpglcur_c;utp_c;val_L_c;zn2_c,-0.0079397;-0.0079397;-0.0079397;-0.0079397;-0.0018061;0.0072242;-0.0079397;41.257;-0.0018061;-0.0018061;-0.0018061;-0.0018061;-0.26756;-0.0079397;0.0079397;-0.1934;-0.14833;-0.14833;-41.2914;1;-0.0079397;0.0079397;-0.0079397;-0.0085871;-0.0085871;-0.0085871;-0.0079397;-0.0079397;-0.026124;-0.0079397;-0.056954;-0.017417;-0.0094609;-0.0094609;0.0079397;-1;-0.017417;-0.0079397;-0.0079397;-0.0079397;-0.261;-0.261;-0.40933;-0.0018061;-0.0018061;-0.0018061;-0.0079397;-0.042403;45.354;-41.257;-0.081948;-0.0018061;-0.0018061;-0.0018061;-0.0018061;-0.27043;-0.0079397;-0.34746;-0.3237;-0.1135;-0.0079397;-0.0079397;-0.0079397;-0.0079397;-0.0079397;-0.0085871;-0.0085871;-0.0085871;-0.0085871;-0.0085871;-0.0085871;-0.17619;-0.0079397;41.2491;0.1849;-0.16103;-1;-0.0079397;-0.0079397;-0.0079397;-0.0079397;-1;-0.21675;-0.0079397;-0.0079397;-0.0079397;-0.0018061;-0.0018061;-0.0018061;-0.0018061;-0.0018061;-0.001806;-0.0079397;-0.0079397;-0.18684;-0.054496;-0.11104;-0.0018061;-0.001806;-0.028225;-0.30772;-0.0079397
BZD_AR_NADPi,"Balsalazide Microbiota azo-reduction (NADP)",Drug metabolism,-1000,1000,5asa_c;abz_ala_b_c;bzd_c;h_c;nadp_c;nadph_c,1;1;-1;-2;2;-2
DGSNt2r,"Deoxyguanosine transport via proton symport reversible","Transport, extracellular",-1000,1000,dgsn_c;dgsn_e;h_c;h_e,1;-1;1;-1
NEOPRONT_AR_NADPi,"Neoprontosil Microbiota azo-reduction (NADP)",Drug metabolism,-1000,1000,h2o_c;h_c;nadp_c;nadph_c;neopront_c;nh4_c;sanilamide_c,4;-5;5;-5;-1;-2;3
OLSA_AR_NADPi,"Olsalazine Microbiota azo-reduction (NADP)",Drug metabolism,-1000,1000,5asa_c;h_c;nadp_c;nadph_c;olsa_c,2;-2;2;-2;-1
PRONT_AR_NADPi,"Prontosil Microbiota azo-reduction (NADP)",Drug metabolism,-1000,1000,h_c;nadp_c;nadph_c;pront_c;sanilamide_c;tab_c,-2;2;-2;-1;1;1
SSZ_AR_NADPi,"Sulfasalazine Microbiota azo-reduction (NADP)",Drug metabolism,-1000,1000,5asa_c;h_c;nadp_c;nadph_c;ssz_c;sulfp_c,1;-3;2;-2;-1;1
biomassPan_panBacillus_licheniformis,"biomassPan",,0,1000,10fthf_c;2dmmq8_c;5mthf_c;ACP_c;PGP_c;PGPm1_c;adocbl_c;adp_c;ai17tca1_c;ai17tcaacgam_c;ai17tcaala_D_c;ai17tcaglc_c;ala_L_c;amet_c;apoACP_c;arg_L_c;asn_L_c;asp_L_c;atp_c;biomass_c;ca2_c;cbi_c;cl_c;clpn180_c;clpnai17_c;clpni17_c;coa_c;cobalt2_c;ctp_c;cu2_c;cys_L_c;datp_c;dctp_c;dgtp_c;dmbzid_c;dnarep_c;dttp_c;fad_c;fe2_c;fe3_c;gln_L_c;glu_L_c;gly_c;glyc45tca_c;glyc45tcaala_D_c;glyc45tcaglc_c;gthrd_c;gtp_c;h2o_c;h_c;his_L_c;i17tca1_c;i17tcaacgam_c;i17tcaala_D_c;i17tcaglc_c;ile_L_c;k_c;leu_L_c;lys_L_c;met_L_c;mg2_c;mn2_c;mqn8_c;nad_c;nadp_c;pe180_c;peai17_c;pei17_c;pg180_c;pgai17_c;pgi17_c;phe_L_c;pheme_c;pi_c;ppi_c;pro_L_c;proteinsynth_c;ptrc_c;pydx5p_c;q8_c;ribflv_c;rnatrans_c;ser_L_c;sheme_c;so4_c;spmd_c;sttca1_c;sttcaacgam_c;sttcaala_D_c;sttcaglc_c;tcam_c;teich_45_BS_c;thf_c;thmpp_c;thr_L_c;trp_L_c;tyr_L_c;udcpdp_c;udpglcur_c;utp_c;val_L_c;zn2_c,-0.0039037;-0.0039037;-0.0039037;-0.0039037;-0.021144;0.022047;-0.0039037;40.2095;-0.00030102;-0.00030102;-0.00030102;-0.00030102;-0.4012;-0.0039037;0.0039037;-0.23782;-0.19208;-0.19208;-40.3071;1;-0.0039037;0.0039037;-0.0039037;-0.010305;-0.010305;-0.010305;-0.0039037;-0.0039037;-0.074441;-0.0039037;-0.072948;-0.016836;-0.014345;-0.014345;0.0039037;-1;-0.016836;-0.0039037;-0.0039037;-0.0039037;-0.22608;-0.22608;-0.49311;-0.001806;-0.001806;-0.001806;-0.0039037;-0.11991;-22.0579;26.4571;-0.079711;-0.00030102;-0.00030102;-0.00030102;-0.00030102;-0.24657;-0.0039037;-0.37073;-0.29182;-0.12542;-0.0039037;-0.0039037;-0.0039037;-0.0039037;-0.0039037;-0.010305;-0.010305;-0.010305;-0.010305;-0.010305;-0.010305;-0.15813;-0.0039037;40.2056;0.43465;-0.18046;-1;-0.0039037;-0.0039037;-0.0039037;-0.0039037;-1;-0.18568;-0.0039037;-0.0039037;-0.0039037;-0.00030102;-0.00030102;-0.00030102;-0.00030102;-0.0018718;-0.001806;-0.0039037;-0.0039037;-0.20703;-0.048418;-0.11907;-0.021144;-0.001806;-0.080398;-0.34481;-0.0039037
BBTCOAOX,"Butyrobetainyl-CoA conversion to crotonobetainyl-CoA",Fatty acid oxidation,-1000,1000,bbtcoa_c;ctbtcoa_c;h_c;nad_c;nadh_c,-1;1;1;-1;1
CRNt7,"Carnitine/butyrobetaine antiporter","Transport, extracellular",-1000,1000,crn_c;crn_e;gbbtn_c;gbbtn_e,1;-1;-1;1
CTBTt,"Crotonobetaine transport","Transport, extracellular",0,1000,ctbt_c;ctbt_e,-1;1
GBBTNt,"gamma-butyrobetaine transport","Transport, extracellular",0,1000,gbbtn_c;gbbtn_e,-1;1
HYD2,"Hydrogenase (menaquinone8: 2 protons)",Respiration,0,1000,h2_c;h_c;h_e;mql8_c;mqn8_c,-1;-2;2;1;-1
biomassPan_panBacillus_massilioanorexius,"biomassPan",,0,1000,10fthf_c;2dmmq8_c;5mthf_c;ACP_c;PGP_c;PGPm1_c;adocbl_c;adp_c;ai17tca1_c;ai17tcaacgam_c;ai17tcaala_D_c;ai17tcaglc_c;ala_L_c;amet_c;apoACP_c;arg_L_c;asn_L_c;asp_L_c;atp_c;biomass_c;ca2_c;cbi_c;cl_c;clpn180_c;clpnai17_c;clpni17_c;coa_c;cobalt2_c;ctp_c;cu2_c;cys_L_c;datp_c;dctp_c;dgtp_c;dmbzid_c;dnarep_c;dttp_c;fad_c;fe2_c;fe3_c;gln_L_c;glu_L_c;gly_c;glyc45tca_c;glyc45tcaala_D_c;glyc45tcaglc_c;gthrd_c;gtp_c;h2o_c;h_c;his_L_c;i17tca1_c;i17tcaacgam_c;i17tcaala_D_c;i17tcaglc_c;ile_L_c;k_c;leu_L_c;lys_L_c;met_L_c;mg2_c;mn2_c;mqn8_c;nad_c;nadp_c;pe180_c;peai17_c;pei17_c;pg180_c;pgai17_c;pgi17_c;phe_L_c;pheme_c;pi_c;ppi_c;pro_L_c;proteinsynth_c;ptrc_c;pydx5p_c;q8_c;ribflv_c;rnatrans_c;ser_L_c;sheme_c;so4_c;spmd_c;sttca1_c;sttcaacgam_c;sttcaala_D_c;sttcaglc_c;tcam_c;thf_c;thmpp_c;thr_L_c;trp_L_c;tyr_L_c;udcpdp_c;udpglcur_c;utp_c;val_L_c;zn2_c,-0.0079397;-0.0079397;-0.0079397;-0.0079397;-0.0018061;0.0072242;-0.0079397;41.257;-0.0018061;-0.0018061;-0.0018061;-0.0018061;-0.26756;-0.0079397;0.0079397;-0.1934;-0.14833;-0.14833;-41.2914;1;-0.0079397;0.0079397;-0.0079397;-0.0085871;-0.0085871;-0.0085871;-0.0079397;-0.0079397;-0.026124;-0.0079397;-0.056954;-0.017712;-0.0091653;-0.0091653;0.0079397;-1;-0.017712;-0.0079397;-0.0079397;-0.0079397;-0.261;-0.261;-0.40933;-0.0018061;-0.0018061;-0.0018061;-0.0079397;-0.042403;45.354;-41.257;-0.081948;-0.0018061;-0.0018061;-0.0018061;-0.0018061;-0.27043;-0.0079397;-0.34746;-0.3237;-0.1135;-0.0079397;-0.0079397;-0.0079397;-0.0079397;-0.0079397;-0.0085871;-0.0085871;-0.0085871;-0.0085871;-0.0085871;-0.0085871;-0.17619;-0.0079397;41.2491;0.1849;-0.16103;-1;-0.0079397;-0.0079397;-0.0079397;-0.0079397;-1;-0.21675;-0.0079397;-0.0079397;-0.0079397;-0.0018061;-0.0018061;-0.0018061;-0.0018061;-0.0018061;-0.0079397;-0.0079397;-0.18684;-0.054496;-0.11104;-0.0018061;-0.001806;-0.028225;-0.30772;-0.0079397
biomassPan_panBacillus_megaterium,"biomassPan",,0,1000,10fthf_c;2dmmq8_c;5mthf_c;ACP_c;PGP_c;PGPm1_c;adocbl_c;adp_c;ala_L_c;amet_c;apoACP_c;arg_L_c;asn_L_c;asp_L_c;atp_c;biomass_c;ca2_c;cbi_c;cl_c;clpn180_c;clpnai17_c;clpni17_c;coa_c;cobalt2_c;ctp_c;cu2_c;cys_L_c;datp_c;dctp_c;dgtp_c;dmbzid_c;dnarep_c;dttp_c;fad_c;fe2_c;fe3_c;gln_L_c;glu_L_c;gly_c;glyc45tca_c;glyc45tcaala_D_c;glyc45tcaglc_c;gthrd_c;gtp_c;h2o_c;h_c;his_L_c;ile_L_c;k_c;leu_L_c;lys_L_c;met_L_c;mg2_c;mn2_c;mqn8_c;nad_c;nadp_c;pe180_c;peai17_c;pei17_c;pg180_c;pgai17_c;pgi17_c;phe_L_c;pheme_c;pi_c;ppi_c;pro_L_c;proteinsynth_c;ptrc_c;pydx5p_c;q8_c;ribflv_c;rnatrans_c;ser_L_c;sheme_c;so4_c;spmd_c;tcam_c;thf_c;thmpp_c;thr_L_c;trp_L_c;tyr_L_c;udcpdp_c;utp_c;val_L_c;zn2_c,-0.0030965;-0.0030965;-0.0030965;-0.0030965;-0.025011;0.025011;-0.0030965;40;-0.42793;-0.0030965;0.0030965;-0.2467;-0.20083;-0.20083;-40.1102;1;-0.0030965;0.0030965;-0.0030965;-0.010648;-0.010648;-0.010648;-0.0030965;-0.0030965;-0.084104;-0.0030965;-0.076147;-0.01984;-0.012206;-0.012206;0.0030965;-1;-0.01984;-0.0030965;-0.0030965;-0.0030965;-0.21909;-0.21909;-0.50987;-0.001806;-0.001806;-0.001806;-0.0030965;-0.13541;-35.5403;40;-0.079264;-0.2418;-0.0030965;-0.37539;-0.28544;-0.1278;-0.0030965;-0.0030965;-0.0030965;-0.0030965;-0.0030965;-0.010648;-0.010648;-0.010648;-0.010648;-0.010648;-0.010648;-0.15452;-0.0030965;39.9969;0.48461;-0.18435;-1;-0.0030965;-0.0030965;-0.0030965;-0.0030965;-1;-0.17946;-0.0030965;-0.0030965;-0.0030965;-0.001885;-0.0030965;-0.0030965;-0.21107;-0.047202;-0.12068;-0.025011;-0.090832;-0.35223;-0.0030965
14BDGGH,"1,4-beta-D-Glucan glucohydrolase",Starch and sucrose metabolism,-1000,1000,chexs_c;cpnts_c;glc_D_c;h2o_c,-1;1;1;-1
14BGGH,"1,4-beta-D-Glucan glucohydrolase",Starch and sucrose metabolism,-1000,1000,cpnts_c;ctet_c;glc_D_c;h2o_c,-1;1;1;-1
BDGCNGH,"1,4-beta-D-Glucan glucohydrolase",Starch and sucrose metabolism,-1000,1000,chepts_c;chexs_c;glc_D_c;h2o_c,-1;1;1;-1
BDGGH,"1,4-beta-D-Glucan glucohydrolase",Starch and sucrose metabolism,-1000,1000,celtr_c;ctet_c;glc_D_c;h2o_c,1;-1;1;-1
CTGH,"Cellotriose glucohydrolase",Starch and sucrose metabolism,-1000,1000,cellb_c;celtr_c;glc_D_c;h2o_c,1;-1;1;-1
FUCt2_1,"L-fucose transport via proton symport (2 per proton)","Transport, extracellular",-1000,1000,fuc_L_c;fuc_L_e;h_c;h_e,2;-2;1;-1
PBGPGH,"6-Phospho-beta-D-galactoside 6-phosphogalactohydrolase",Galactose metabolism,-1000,1000,6pbggalsd_c;dgal6p_c;h2o_c;h_c;oh_c,-1;1;-1;1;1
TSULt2,"Thiosulfate transport in via proton symport","Transport, extracellular",-1000,1000,h_c;h_e;tsul_c;tsul_e,1;-1;1;-1
biomassPan_panBacillus_mojavensis,"biomassPan",,0,1000,10fthf_c;2dmmq8_c;5mthf_c;ACP_c;PGP_c;PGPm1_c;adocbl_c;adp_c;ai17tca1_c;ai17tcaacgam_c;ai17tcaala_D_c;ai17tcaglc_c;ala_L_c;amet_c;apoACP_c;arg_L_c;asn_L_c;asp_L_c;atp_c;biomass_c;ca2_c;cbi_c;cl_c;clpn180_c;clpnai17_c;clpni17_c;coa_c;cobalt2_c;ctp_c;cu2_c;cys_L_c;datp_c;dctp_c;dgtp_c;dmbzid_c;dnarep_c;dttp_c;fad_c;fe2_c;fe3_c;gln_L_c;glu_L_c;gly_c;glyc45tca_c;glyc45tcaala_D_c;glyc45tcaglc_c;gthrd_c;gtp_c;h2o_c;h_c;his_L_c;i17tca1_c;i17tcaacgam_c;i17tcaala_D_c;i17tcaglc_c;ile_L_c;k_c;leu_L_c;lys_L_c;met_L_c;mg2_c;mn2_c;mqn8_c;nad_c;nadp_c;pe180_c;peai17_c;pei17_c;pg180_c;pgai17_c;pgi17_c;phe_L_c;pheme_c;pi_c;ppi_c;pro_L_c;proteinsynth_c;ptrc_c;pydx5p_c;q8_c;ribflv_c;rnatrans_c;ser_L_c;sheme_c;so4_c;spmd_c;sttca1_c;sttcaacgam_c;sttcaala_D_c;sttcaglc_c;tcam_c;teich_45_BS_c;thf_c;thmpp_c;thr_L_c;trp_L_c;tyr_L_c;udcpdp_c;udpglcur_c;utp_c;val_L_c;zn2_c,-0.0079397;-0.0079397;-0.0079397;-0.0079397;-0.0018061;0.0072242;-0.0079397;41.257;-0.0018061;-0.0018061;-0.0018061;-0.0018061;-0.26756;-0.0079397;0.0079397;-0.1934;-0.14833;-0.14833;-41.2914;1;-0.0079397;0.0079397;-0.0079397;-0.0085871;-0.0085871;-0.0085871;-0.0079397;-0.0079397;-0.026124;-0.0079397;-0.056954;-0.015136;-0.011739;-0.011739;0.0079397;-1;-0.015136;-0.0079397;-0.0079397;-0.0079397;-0.26101;-0.26101;-0.40933;-0.0018061;-0.0018061;-0.0018061;-0.0079397;-0.042403;45.354;-41.257;-0.081948;-0.0018061;-0.0018061;-0.0018061;-0.0018061;-0.27043;-0.0079397;-0.34746;-0.3237;-0.1135;-0.0079397;-0.0079397;-0.0079397;-0.0079397;-0.0079397;-0.0085871;-0.0085871;-0.0085871;-0.0085871;-0.0085871;-0.0085871;-0.17619;-0.0079397;41.2491;0.1849;-0.16103;-1;-0.0079397;-0.0079397;-0.0079397;-0.0079397;-1;-0.21675;-0.0079397;-0.0079397;-0.0079397;-0.0018061;-0.0018061;-0.0018061;-0.0018061;-0.0018061;-0.001806;-0.0079397;-0.0079397;-0.18684;-0.054496;-0.11104;-0.0018061;-0.001806;-0.028225;-0.30772;-0.0079397
CRNCDH,"Carnityl-CoA dehydratse",Others,-1000,1000,crncoa_c;ctbtcoa_c;h2o_c,-1;1;1
biomassPan_panBacillus_mycoides,"biomassPan",,0,1000,10fthf_c;2dmmq8_c;5mthf_c;ACP_c;PGP_c;PGPm1_c;adocbl_c;adp_c;ai17tca1_c;ai17tcaacgam_c;ai17tcaala_D_c;ai17tcaglc_c;ala_L_c;amet_c;apoACP_c;arg_L_c;asn_L_c;asp_L_c;atp_c;biomass_c;ca2_c;cbi_c;cl_c;clpn180_c;clpnai17_c;clpni17_c;coa_c;cobalt2_c;ctp_c;cu2_c;cys_L_c;datp_c;dctp_c;dgtp_c;dmbzid_c;dnarep_c;dttp_c;fad_c;fe2_c;fe3_c;gln_L_c;glu_L_c;gly_c;glyc45tca_c;glyc45tcaala_D_c;glyc45tcaglc_c;gthrd_c;gtp_c;h2o_c;h_c;his_L_c;i17tca1_c;i17tcaacgam_c;i17tcaala_D_c;i17tcaglc_c;ile_L_c;k_c;leu_L_c;lys_L_c;met_L_c;mg2_c;mn2_c;mqn8_c;nad_c;nadp_c;pe180_c;peai17_c;pei17_c;pg180_c;pgai17_c;pgi17_c;phe_L_c;pheme_c;pi_c;ppi_c;pro_L_c;proteinsynth_c;ptrc_c;pydx5p_c;q8_c;ribflv_c;rnatrans_c;ser_L_c;sheme_c;so4_c;spmd_c;sttca1_c;sttcaacgam_c;sttcaala_D_c;sttcaglc_c;tcam_c;teich_45_BS_c;thf_c;thmpp_c;thr_L_c;trp_L_c;tyr_L_c;udcpdp_c;udpglcur_c;utp_c;val_L_c;zn2_c,-0.0043073;-0.0043073;-0.0043073;-0.0043073;-0.01921;0.020564;-0.0043073;40.3143;-0.00045152;-0.00045152;-0.00045152;-0.00045152;-0.38784;-0.0043073;0.0043073;-0.23337;-0.18771;-0.18771;-40.4055;1;-0.0043073;0.0043073;-0.0043073;-0.010133;-0.010133;-0.010133;-0.0043073;-0.0043073;-0.069609;-0.0043073;-0.071349;-0.019946;-0.010807;-0.010807;0.0043073;-1;-0.019946;-0.0043073;-0.0043073;-0.0043073;-0.22957;-0.22957;-0.48474;-0.001806;-0.001806;-0.001806;-0.0043073;-0.11216;-15.3167;19.6858;-0.079935;-0.00045152;-0.00045152;-0.00045152;-0.00045152;-0.24896;-0.0043073;-0.36841;-0.29501;-0.12423;-0.0043073;-0.0043073;-0.0043073;-0.0043073;-0.0043073;-0.010133;-0.010133;-0.010133;-0.010133;-0.010133;-0.010133;-0.15994;-0.0043073;40.31;0.40968;-0.17852;-1;-0.0043073;-0.0043073;-0.0043073;-0.0043073;-1;-0.18878;-0.0043073;-0.0043073;-0.0043073;-0.00045152;-0.00045152;-0.00045152;-0.00045152;-0.0018653;-0.001806;-0.0043073;-0.0043073;-0.20501;-0.049025;-0.11827;-0.01921;-0.001806;-0.07518;-0.3411;-0.0043073
biomassPan_panBacillus_nov_ERR2221302,"biomassPan",,0,1000,10fthf_c;2dmmq8_c;5mthf_c;ACP_c;PGP_c;PGPm1_c;adocbl_c;adp_c;ala_L_c;amet_c;apoACP_c;arg_L_c;asn_L_c;asp_L_c;atp_c;biomass_c;ca2_c;cbi_c;cl_c;clpn180_c;clpnai17_c;clpni17_c;coa_c;cobalt2_c;ctp_c;cu2_c;cys_L_c;datp_c;dctp_c;dgtp_c;dmbzid_c;dnarep_c;dttp_c;fad_c;fe2_c;fe3_c;gln_L_c;glu_L_c;gly_c;glyc45tca_c;glyc45tcaala_D_c;glyc45tcaglc_c;gthrd_c;gtp_c;h2o_c;h_c;his_L_c;ile_L_c;k_c;leu_L_c;lys_L_c;met_L_c;mg2_c;mn2_c;mqn8_c;nad_c;nadp_c;pe180_c;peai17_c;pei17_c;pg180_c;pgai17_c;pgi17_c;phe_L_c;pheme_c;pi_c;ppi_c;pro_L_c;proteinsynth_c;ptrc_c;pydx5p_c;q8_c;ribflv_c;rnatrans_c;ser_L_c;sheme_c;so4_c;spmd_c;tcam_c;teich_45_BS_c;thf_c;thmpp_c;thr_L_c;trp_L_c;tyr_L_c;udcpdp_c;udpglcur_c;utp_c;val_L_c;zn2_c,-0.0030965;-0.0030965;-0.0030965;-0.0030965;-0.025011;0.025011;-0.0030965;40;-0.42793;-0.0030965;0.0030965;-0.2467;-0.20083;-0.20083;-40.1102;1;-0.0030965;0.0030965;-0.0030965;-0.010648;-0.010648;-0.010648;-0.0030965;-0.0030965;-0.084104;-0.0030965;-0.076147;-0.020934;-0.011113;-0.011113;0.0030965;-1;-0.020934;-0.0030965;-0.0030965;-0.0030965;-0.21909;-0.21909;-0.50987;-0.001806;-0.001806;-0.001806;-0.0030965;-0.13541;-35.5403;40;-0.079264;-0.2418;-0.0030965;-0.37539;-0.28544;-0.1278;-0.0030965;-0.0030965;-0.0030965;-0.0030965;-0.0030965;-0.010648;-0.010648;-0.010648;-0.010648;-0.010648;-0.010648;-0.15452;-0.0030965;39.9969;0.48461;-0.18435;-1;-0.0030965;-0.0030965;-0.0030965;-0.0030965;-1;-0.17946;-0.0030965;-0.0030965;-0.0030965;-0.001885;-0.001806;-0.0030965;-0.0030965;-0.21107;-0.047202;-0.12068;-0.025011;-0.001806;-0.090832;-0.35223;-0.0030965
biomassPan_panBacillus_paralicheniformis,"biomassPan",,0,1000,10fthf_c;2dmmq8_c;5mthf_c;ACP_c;PGP_c;PGPm1_c;adocbl_c;adp_c;ai17tca1_c;ai17tcaacgam_c;ai17tcaala_D_c;ai17tcaglc_c;ala_L_c;amet_c;apoACP_c;arg_L_c;asn_L_c;asp_L_c;atp_c;biomass_c;ca2_c;cbi_c;cl_c;clpn180_c;clpnai17_c;clpni17_c;coa_c;cobalt2_c;ctp_c;cu2_c;cys_L_c;datp_c;dctp_c;dgtp_c;dmbzid_c;dnarep_c;dttp_c;fad_c;fe2_c;fe3_c;gln_L_c;glu_L_c;gly_c;glyc45tca_c;glyc45tcaala_D_c;glyc45tcaglc_c;gthrd_c;gtp_c;h2o_c;h_c;his_L_c;i17tca1_c;i17tcaacgam_c;i17tcaala_D_c;i17tcaglc_c;ile_L_c;k_c;leu_L_c;lys_L_c;met_L_c;mg2_c;mn2_c;mqn8_c;nad_c;nadp_c;pe180_c;peai17_c;pei17_c;pg180_c;pgai17_c;pgi17_c;phe_L_c;pheme_c;pi_c;ppi_c;pro_L_c;proteinsynth_c;ptrc_c;pydx5p_c;q8_c;ribflv_c;rnatrans_c;ser_L_c;sheme_c;so4_c;spmd_c;sttca1_c;sttcaacgam_c;sttcaala_D_c;sttcaglc_c;tcam_c;teich_45_BS_c;thf_c;thmpp_c;thr_L_c;trp_L_c;tyr_L_c;udcpdp_c;udpglcur_c;utp_c;val_L_c;zn2_c,-0.0079397;-0.0079397;-0.0079397;-0.0079397;-0.0018061;0.0072242;-0.0079397;41.257;-0.0018061;-0.0018061;-0.0018061;-0.0018061;-0.26756;-0.0079397;0.0079397;-0.1934;-0.14833;-0.14833;-41.2914;1;-0.0079397;0.0079397;-0.0079397;-0.0085871;-0.0085871;-0.0085871;-0.0079397;-0.0079397;-0.026124;-0.0079397;-0.056954;-0.014539;-0.012335;-0.012335;0.0079397;-1;-0.014539;-0.0079397;-0.0079397;-0.0079397;-0.261;-0.261;-0.40933;-0.0018061;-0.0018061;-0.0018061;-0.0079397;-0.042403;45.354;-41.257;-0.081948;-0.0018061;-0.0018061;-0.0018061;-0.0018061;-0.27043;-0.0079397;-0.34746;-0.3237;-0.1135;-0.0079397;-0.0079397;-0.0079397;-0.0079397;-0.0079397;-0.0085871;-0.0085871;-0.0085871;-0.0085871;-0.0085871;-0.0085871;-0.17619;-0.0079397;41.2491;0.1849;-0.16103;-1;-0.0079397;-0.0079397;-0.0079397;-0.0079397;-1;-0.21675;-0.0079397;-0.0079397;-0.0079397;-0.0018061;-0.0018061;-0.0018061;-0.0018061;-0.0018061;-0.001806;-0.0079397;-0.0079397;-0.18684;-0.054496;-0.11104;-0.0018061;-0.001806;-0.028225;-0.30772;-0.0079397
biomassPan_panBacillus_pseudomycoides,"biomassPan",,0,1000,10fthf_c;2dmmq8_c;5mthf_c;ACP_c;PGP_c;PGPm1_c;adocbl_c;adp_c;ala_L_c;amet_c;apoACP_c;arg_L_c;asn_L_c;asp_L_c;atp_c;biomass_c;ca2_c;cbi_c;cl_c;clpn180_c;clpnai17_c;clpni17_c;coa_c;cobalt2_c;ctp_c;cu2_c;cys_L_c;datp_c;dctp_c;dgtp_c;dmbzid_c;dnarep_c;dttp_c;fad_c;fe2_c;fe3_c;gln_L_c;glu_L_c;gly_c;glyc45tca_c;glyc45tcaala_D_c;glyc45tcaglc_c;gthrd_c;gtp_c;h2o_c;h_c;his_L_c;ile_L_c;k_c;leu_L_c;lys_L_c;met_L_c;mg2_c;mn2_c;mqn8_c;nad_c;nadp_c;pe180_c;peai17_c;pei17_c;pg180_c;pgai17_c;pgi17_c;phe_L_c;pheme_c;pi_c;ppi_c;pro_L_c;proteinsynth_c;ptrc_c;pydx5p_c;q8_c;ribflv_c;rnatrans_c;ser_L_c;sheme_c;so4_c;spmd_c;tcam_c;teich_45_BS_c;thf_c;thmpp_c;thr_L_c;trp_L_c;tyr_L_c;udcpdp_c;udpglcur_c;utp_c;val_L_c;zn2_c,-0.0030965;-0.0030965;-0.0030965;-0.0030965;-0.025011;0.025011;-0.0030965;40;-0.42793;-0.0030965;0.0030965;-0.2467;-0.20083;-0.20083;-40.1102;1;-0.0030965;0.0030965;-0.0030965;-0.010648;-0.010648;-0.010648;-0.0030965;-0.0030965;-0.084104;-0.0030965;-0.076147;-0.020629;-0.011417;-0.011417;0.0030965;-1;-0.020629;-0.0030965;-0.0030965;-0.0030965;-0.21909;-0.21909;-0.50987;-0.001806;-0.001806;-0.001806;-0.0030965;-0.13541;-35.5403;40;-0.079264;-0.2418;-0.0030965;-0.37539;-0.28544;-0.1278;-0.0030965;-0.0030965;-0.0030965;-0.0030965;-0.0030965;-0.010648;-0.010648;-0.010648;-0.010648;-0.010648;-0.010648;-0.15452;-0.0030965;39.9969;0.48461;-0.18435;-1;-0.0030965;-0.0030965;-0.0030965;-0.0030965;-1;-0.17946;-0.0030965;-0.0030965;-0.0030965;-0.001885;-0.001806;-0.0030965;-0.0030965;-0.21107;-0.047202;-0.12068;-0.025011;-0.001806;-0.090832;-0.35223;-0.0030965
AEDBDHL,"5alpha-Ergosta-7,22-diene-3beta,5-diol 5,6-hydro-lyase",Steroid metabolism,-1000,1000,M00040_c;erg_c;h2o_c,-1;1;1
ASAEPT,"CMP-2-aminoethylphosphonate: N-Acylsphingosine 2-aminoethylphosphonate transferase",Sphingolipid metabolism,-1000,1000,cmp2amep_c;cmp_c;crm_hs_c;crmdc_c;h_c,-1;1;-1;1;2
CLS,"cardiolipin synthase",Glycerophospholipid metabolism,-1000,1000,clpn_hs_c;glyc_c;pglyc_hs_c,1;1;-2
DAGEAPT,"CDP-ethanolamine:N-acylsphingosine ethanolaminephosphotransferase",Glycerophospholipid metabolism,0,1000,cdpea_c;cmp_c;crm_hs_c;h_c;pe_cer_c,-1;1;-1;1;1
